project,language,filename,blank,comment,code
openpilot,C/C++ Header,D:\clones\openpilot\third_party\catch2\include\catch2\catch.hpp,3131,1063.0,13605.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\boringssl\include\openssl\obj_mac.h,968,59.0,3113.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\boringssl\include\openssl\stack_macros.h,961,61.0,2982.0
openpilot,C,D:\clones\openpilot\pyextra\acados_template\c_templates_tera\acados_solver.in.c,267,162.0,2062.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\libyuv\include\libyuv\row.h,95,61.0,1807.0
openpilot,Python,D:\clones\openpilot\pyextra\acados_template\acados_ocp.py,397,666.0,1779.0
openpilot,Python,D:\clones\openpilot\selfdrive\car\toyota\values.py,19,7.0,1701.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\boringssl\include\openssl\ssl.h,429,937.0,1593.0
openpilot,Python,D:\clones\openpilot\selfdrive\car\honda\values.py,20,11.0,1346.0
openpilot,C++,D:\clones\openpilot\selfdrive\controls\lib\cluster\fastcluster_dm.cpp,201,356.0,1237.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\opencl\include\CL\cl.h,179,100.0,1173.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\curl\include\curl\curl.h,415,851.0,1110.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\opencl\include\CL\cl_platform.h,112,111.0,1110.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\acados\include\qpOASES_e\QProblem.h,366,918.0,1085.0
openpilot,Python,D:\clones\openpilot\selfdrive\car\hyundai\values.py,17,11.0,1063.0
openpilot,Python,D:\clones\openpilot\pyextra\acados_template\acados_ocp_solver.py,290,250.0,1022.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\openmax\include\OMX_QCOMExtns.h,284,589.0,1015.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\acados\include\blasfeo\include\blasfeo_d_kernel.h,71,180.0,996.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\boringssl\include\openssl\x509.h,190,147.0,980.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\boringssl\include\openssl\asn1.h,177,199.0,858.0
openpilot,C++,D:\clones\openpilot\selfdrive\camerad\cameras\camera_qcom.cc,164,156.0,844.0
openpilot,C++,D:\clones\openpilot\selfdrive\camerad\cameras\camera_qcom2.cc,176,102.0,833.0
openpilot,JSON,D:\clones\openpilot\pyextra\acados_template\acados_layout.json,0,0.0,778.0
openpilot,Python,D:\clones\openpilot\selfdrive\car\volkswagen\values.py,14,15.0,759.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\openmax\include\OMX_Audio.h,162,395.0,755.0
openpilot,Python,D:\clones\openpilot\selfdrive\locationd\test\ublox.py,99,86.0,752.0
openpilot,C/C++ Header,D:\clones\openpilot\selfdrive\modeld\thneed\include\msm_kgsl.h,191,531.0,727.0
openpilot,Markdown,D:\clones\openpilot\RELEASES.md,82,0.0,716.0
openpilot,C/C++ Header,D:\clones\openpilot\selfdrive\camerad\include\msm_cam_sensor.h,113,6.0,710.0
openpilot,C/C++ Header,D:\clones\openpilot\selfdrive\camerad\include\msmb_isp.h,121,62.0,697.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\acados\include\qpOASES_e\QProblemB.h,262,691.0,688.0
openpilot,C++,D:\clones\openpilot\third_party\qrcode\QrCode.cc,144,67.0,651.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\boringssl\include\openssl\x509v3.h,132,101.0,622.0
openpilot,Python,D:\clones\openpilot\selfdrive\controls\lib\events.py,156,69.0,610.0
openpilot,Python,D:\clones\openpilot\selfdrive\athena\athenad.py,135,17.0,576.0
openpilot,C,D:\clones\openpilot\pyextra\acados_template\c_templates_tera\acados_solver_sfun.in.c,118,92.0,551.0
openpilot,C++,D:\clones\openpilot\third_party\json11\json11.cpp,109,124.0,551.0
openpilot,Python,D:\clones\openpilot\selfdrive\controls\controlsd.py,133,74.0,536.0
openpilot,C/C++ Header,D:\clones\openpilot\selfdrive\camerad\cameras\sensor_i2c.h,26,95.0,530.0
openpilot,C++,D:\clones\openpilot\selfdrive\ui\qt\maps\map.cc,117,21.0,518.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\android_hardware_libhardware\include\hardware\gps.h,235,1122.0,514.0
openpilot,C++,D:\clones\openpilot\selfdrive\modeld\thneed\thneed.cc,87,27.0,498.0
openpilot,C++,D:\clones\openpilot\third_party\kaitai\kaitaistream.cpp,115,85.0,489.0
openpilot,C++,D:\clones\openpilot\selfdrive\boardd\boardd.cc,116,52.0,487.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\acados\include\blasfeo\include\blasfeo_s_kernel.h,80,129.0,483.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\boringssl\include\openssl\asn1t.h,175,253.0,479.0
openpilot,C,D:\clones\openpilot\pyextra\acados_template\c_templates_tera\acados_mex_set.in.c,36,64.0,470.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\openmax\include\OMX_Video.h,84,528.0,470.0
openpilot,C++,D:\clones\openpilot\selfdrive\loggerd\omx_encoder.cc,121,56.0,468.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\curl\include\curl\typecheck-gcc.h,51,108.0,453.0
openpilot,Python,D:\clones\openpilot\selfdrive\locationd\models\loc_kf.py,73,46.0,435.0
openpilot,Python,D:\clones\openpilot\tools\lib\framereader.py,136,10.0,435.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\libyuv\include\libyuv\scale_row.h,38,39.0,426.0
openpilot,C++,D:\clones\openpilot\selfdrive\locationd\locationd.cc,89,28.0,421.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\openmax\include\OMX_IVCommon.h,90,426.0,417.0
openpilot,Python,D:\clones\openpilot\selfdrive\test\process_replay\process_replay.py,83,14.0,397.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\boringssl\include\openssl\x509_vfy.h,92,123.0,397.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\android_hardware_libhardware\include\hardware\input.h,47,107.0,395.0
openpilot,C++,D:\clones\openpilot\selfdrive\ui\qt\offroad\wifiManager.cc,71,5.0,394.0
openpilot,C++,D:\clones\openpilot\selfdrive\ui\qt\offroad\settings.cc,60,11.0,388.0
openpilot,C++,D:\clones\openpilot\selfdrive\camerad\cameras\camera_common.cc,80,9.0,386.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\android_system_core\include\utils\RefBase.h,107,68.0,380.0
openpilot,C/C++ Header,D:\clones\openpilot\selfdrive\loggerd\include\msm_media_info.h,64,381.0,374.0
openpilot,C/C++ Header,D:\clones\openpilot\third_party\boringssl\include\openssl\tls1.h,88,252.0,374.0
openpilot,Python,D:\clones\openpilot\selfdrive\car\subaru\values.py,7,0.0,373.0
