project,language,filename,blank,comment,code
pandoc,Markdown,D:\clones\pandoc\changelog.md,5158,0.0,17258.0
pandoc,Markdown,D:\clones\pandoc\doc\lua-filters.md,1788,0.0,3239.0
pandoc,XML,D:\clones\pandoc\test\writer.icml,5,1.0,3200.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Writers\Powerpoint\Output.hs,257,199.0,2371.0
pandoc,XML,D:\clones\pandoc\test\writer.opendocument,0,0.0,1917.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Readers\Markdown.hs,211,195.0,1856.0
pandoc,XML,D:\clones\pandoc\test\docbook-reader.docbook,3,0.0,1599.0
pandoc,Haskell,D:\clones\pandoc\test\Tests\Readers\Muse.hs,73,45.0,1536.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Writers\HTML.hs,90,89.0,1532.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Writers\EPUB.hs,105,78.0,1423.0
pandoc,XML,D:\clones\pandoc\test\command\chicago-fullnote-bibliography.csl,0,16.0,1414.0
pandoc,XML,D:\clones\pandoc\test\writer.docbook4,3,9.0,1408.0
pandoc,XML,D:\clones\pandoc\test\writer.docbook5,3,0.0,1392.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Readers\RST.hs,157,188.0,1322.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Citeproc\BibTeX.hs,135,68.0,1271.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Readers\RTF.hs,70,40.0,1254.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Writers\Docx.hs,104,82.0,1251.0
pandoc,XML,D:\clones\pandoc\test\command\chicago-annotated-bibliography.csl,0,7.0,1200.0
pandoc,XML,D:\clones\pandoc\test\jats-reader.xml,3,0.0,1158.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Readers\LaTeX.hs,105,77.0,1132.0
pandoc,XML,D:\clones\pandoc\data\odt\styles.xml,1,0.0,1107.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Writers\MediaWiki.hs,63,30.0,1018.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Readers\Docx\Parse.hs,125,77.0,1008.0
pandoc,XML,D:\clones\pandoc\test\command\chicago-note-bibliography.csl,0,2.0,1003.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Readers\HTML.hs,98,54.0,995.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Writers\Powerpoint\Presentation.hs,120,94.0,984.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\App\CommandLineOptions.hs,126,22.0,966.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Readers\LaTeX\Parsing.hs,119,51.0,944.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Writers\LaTeX.hs,26,68.0,933.0
pandoc,XML,D:\clones\pandoc\test\writer.jats_archiving,3,0.0,895.0
pandoc,XML,D:\clones\pandoc\test\writer.jats_publishing,3,0.0,895.0
pandoc,XML,D:\clones\pandoc\test\writer.jats_articleauthoring,4,0.0,868.0
pandoc,XML,D:\clones\pandoc\test\writer.tei,3,0.0,856.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Readers\DocBook.hs,57,535.0,817.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Writers\OpenDocument.hs,73,18.0,812.0
pandoc,HTML,D:\clones\pandoc\test\html-reader.html,3,0.0,787.0
pandoc,XML,D:\clones\pandoc\test\writer.fb2,0,0.0,758.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Readers\Muse.hs,137,102.0,750.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Readers\Org\Inlines.hs,119,70.0,748.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Shared.hs,94,187.0,724.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Writers\Markdown.hs,38,55.0,723.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Readers\Org\Blocks.hs,119,111.0,704.0
pandoc,Haskell,D:\clones\pandoc\src\Text\Pandoc\Writers\RST.hs,39,57.0,699.0
