project,language,filename,blank,comment,code
godot,C/C++ Header,D:\clones\godot\thirdparty\vulkan\include\vulkan\vulkan_structs.hpp,13251,8.0,88965.0
godot,PO File,D:\clones\godot\doc\translations\es.po,11610,11897.0,71758.0
godot,PO File,D:\clones\godot\doc\translations\zh_CN.po,11610,11922.0,66403.0
godot,PO File,D:\clones\godot\doc\translations\fr.po,11610,11920.0,52797.0
godot,PO File,D:\clones\godot\doc\translations\ja.po,11610,11876.0,52779.0
godot,PO File,D:\clones\godot\doc\translations\de.po,11610,11909.0,51760.0
godot,PO File,D:\clones\godot\doc\translations\ru.po,11610,11905.0,51050.0
godot,PO File,D:\clones\godot\doc\translations\pt_BR.po,11610,11901.0,50127.0
godot,PO File,D:\clones\godot\doc\translations\it.po,11610,11889.0,50123.0
godot,PO File,D:\clones\godot\doc\translations\tr.po,11610,11881.0,49655.0
godot,PO File,D:\clones\godot\doc\translations\pt.po,11610,11870.0,49634.0
godot,PO File,D:\clones\godot\doc\translations\cs.po,11610,11878.0,49457.0
godot,PO File,D:\clones\godot\doc\translations\pl.po,11610,11886.0,49438.0
godot,PO File,D:\clones\godot\doc\translations\vi.po,11610,11872.0,49345.0
godot,PO File,D:\clones\godot\doc\translations\ko.po,11610,11877.0,49196.0
godot,PO File,D:\clones\godot\doc\translations\id.po,11610,11877.0,49159.0
godot,PO File,D:\clones\godot\doc\translations\fa.po,11610,11878.0,49149.0
godot,PO File,D:\clones\godot\doc\translations\uk.po,11610,11876.0,49006.0
godot,PO File,D:\clones\godot\doc\translations\th.po,11610,11873.0,48969.0
godot,PO File,D:\clones\godot\doc\translations\zh_TW.po,11610,11874.0,48954.0
godot,PO File,D:\clones\godot\doc\translations\fi.po,11610,11872.0,48913.0
godot,PO File,D:\clones\godot\doc\translations\ar.po,11610,11882.0,48909.0
godot,PO File,D:\clones\godot\doc\translations\ca.po,11610,11870.0,48816.0
godot,PO File,D:\clones\godot\doc\translations\el.po,11610,11873.0,48816.0
godot,PO File,D:\clones\godot\doc\translations\tl.po,11610,11868.0,48806.0
godot,PO File,D:\clones\godot\doc\translations\nl.po,11610,11872.0,48769.0
godot,PO File,D:\clones\godot\doc\translations\ro.po,11610,11872.0,48719.0
godot,PO File,D:\clones\godot\doc\translations\lv.po,11610,11871.0,48717.0
godot,PO File,D:\clones\godot\doc\translations\sr_Cyrl.po,11610,11870.0,48715.0
godot,PO File,D:\clones\godot\doc\translations\hu.po,11610,11874.0,48714.0
godot,PO File,D:\clones\godot\doc\translations\nb.po,11610,11871.0,48709.0
godot,PO File,D:\clones\godot\doc\translations\fil.po,11610,11869.0,48704.0
godot,PO File,D:\clones\godot\doc\translations\sk.po,11610,11871.0,48703.0
godot,PO File,D:\clones\godot\doc\translations\is.po,11610,11868.0,48702.0
godot,PO File,D:\clones\godot\doc\translations\gl.po,11610,11870.0,48701.0
godot,PO File,D:\clones\godot\doc\translations\hi.po,11610,11869.0,48701.0
godot,PO File,D:\clones\godot\doc\translations\sv.po,11610,11870.0,48701.0
godot,PO File,D:\clones\godot\doc\translations\mr.po,11610,11868.0,48700.0
