project,language,filename,blank,comment,code
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\version.m,2,2.0,3.0
openpilot,MATLAB,D:\clones\openpilot\pyextra\acados_template\c_templates_tera\make_mex.in.m,12,38.0,60.0
caffe,MATLAB,D:\clones\caffe\matlab\hdf5creation\store2hdf5.m,7,9.0,43.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\+test\test_solver.m,5,2.0,38.0
CNTK,MATLAB,D:\clones\CNTK\Examples\Speech\Miscellaneous\TIMIT\AdditionalFiles\ShowConfusions.m,6,11.0,60.0
go,MATLAB,D:\clones\go\src\cmd\link\testdata\testBuildFortvOS\main.m,1,0.0,4.0
openpilot,MATLAB,D:\clones\openpilot\pyextra\acados_template\c_templates_tera\mex_solver.in.m,21,41.0,104.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\set_mode_gpu.m,2,2.0,3.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\set_mode_cpu.m,2,2.0,3.0
CNTK,MATLAB,D:\clones\CNTK\Tests\EndToEndTests\Simple2d\AdditionalFiles\MakeData.m,13,24.0,73.0
caffe,MATLAB,D:\clones\caffe\matlab\demo\classification_demo.m,15,74.0,59.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\run_tests.m,5,6.0,9.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\Blob.m,4,11.0,63.0
openpilot,MATLAB,D:\clones\openpilot\pyextra\acados_template\c_templates_tera\make_sfun.in.m,47,34.0,254.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\get_solver.m,2,2.0,6.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\private\is_valid_handle.m,4,8.0,15.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\+test\test_io.m,0,3.0,15.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\set_device.m,3,2.0,6.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\private\CHECK.m,2,0.0,5.0
RxSwift,MATLAB,D:\clones\RxSwift\Sources\RxCocoaRuntime\_RX.m,0,0.0,1.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\Net.m,8,22.0,108.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\private\CHECK_FILE_EXIST.m,2,0.0,5.0
RxSwift,MATLAB,D:\clones\RxSwift\Sources\RxCocoaRuntime\_RXDelegateProxy.m,0,0.0,1.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\+test\test_net.m,4,2.0,90.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\Layer.m,4,5.0,23.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\reset_all.m,2,2.0,4.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\get_net.m,5,6.0,26.0
RxSwift,MATLAB,D:\clones\RxSwift\Sources\RxCocoaRuntime\_RXKVOObserver.m,0,0.0,1.0
caffe,MATLAB,D:\clones\caffe\matlab\hdf5creation\demo.m,11,20.0,33.0
openpilot,MATLAB,D:\clones\openpilot\pyextra\acados_template\c_templates_tera\make_main_mex.in.m,11,38.0,56.0
RxSwift,MATLAB,D:\clones\RxSwift\Sources\RxCocoaRuntime\_RXObjCRuntime.m,0,0.0,1.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\io.m,1,16.0,24.0
caffe,MATLAB,D:\clones\caffe\matlab\+caffe\Solver.m,4,9.0,46.0
openpilot,MATLAB,D:\clones\openpilot\pyextra\acados_template\c_templates_tera\make_sfun_sim.in.m,16,33.0,50.0
CNTK,MATLAB,D:\clones\CNTK\Examples\Speech\Miscellaneous\TIMIT\AdditionalFiles\ComputeConfusion.m,21,53.0,110.0
ccv,MATLAB,D:\clones\ccv\samples\pedestrian.m,0,0.0,110.0
pix2pix,MATLAB,D:\clones\pix2pix\scripts\edges\PostprocessHED.m,14,10.0,53.0
ccv,MATLAB,D:\clones\ccv\samples\car.m,0,0.0,129.0
pix2pix,MATLAB,D:\clones\pix2pix\scripts\receptive_field_sizes.m,23,37.0,37.0
swift,MATLAB,D:\clones\swift\test\Interpreter\Inputs\VerySmallObjCFramework.m,1,0.0,2.0
